people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
18839,"Francis Awerkamp",Francis,,Awerkamp,,,2,R,1,Rep,HD-061,8893095,171927,,Francis_Awerkamp,582382,0
18842,"Douglas Blex",Douglas,,Blex,,,2,R,1,Rep,HD-012,14443340,171775,,Doug_Blex,583191,0
18846,"Leo Delperdang",Leo,,Delperdang,,,2,R,1,Rep,HD-094,40609372,171988,,Leo_Delperdang,586020,0
18847,"Brenda Dietrich",Brenda,S.,Dietrich,,,2,R,2,Sen,SD-020,15673767,171910,,Brenda_Dietrich,573097,0
18849,"Ronald Ellis",Ronald,B.,Ellis,,,2,R,1,Rep,HD-047,13703886,140713,,Ronald_Ellis_(Kansas),425123,0
18854,"Cindy Holscher",Cindy,,Holscher,,,1,D,2,Sen,SD-008,39431621,171793,,Cindy_Holscher,562138,0
18855,"Susan Humphries",Susan,,Humphries,,,2,R,1,Rep,HD-099,8849917,172004,,Susan_Humphries,581712,0
18869,"Mark Schreiber",Mark,,Schreiber,,,2,R,1,Rep,HD-060,8777244,171923,,Mark_Schreiber,584938,0
18870,"Jerry Stogsdill",Jerry,,Stogsdill,,,1,D,1,Rep,HD-021,40609454,171811,,Jerry_Stogsdill,578115,0
18871,"Sean Tarwater",Sean,E.,Tarwater,Sr.,,2,R,1,Rep,HD-027,40609456,171828,,Sean_Tarwater_Sr.,567158,0
18963,"Larry Alley",Larry,W.,Alley,,,2,R,2,Sen,SD-032,6536324,128209,,Larry_Alley,311299,0
18966,"Dan Goddard",Dan,,Goddard,,,2,R,1,Rep,HD-007,40609479,171668,,Dan_Goddard,583187,0
19039,"Financial Institutions and Pensions",,,,,,0,,1,Rep,,0,0,,,0,3534
19098,"Veterans and Military",,,,,,0,,1,Rep,,0,0,,,0,3536
19127,"K-12 Education Budget",,,,,,0,,1,Rep,,0,0,,,0,3587
19201,"Agriculture and Natural Resources",,,,,,0,,2,Sen,,0,0,,,0,3615
19297,"John Resman",John,,Resman,,,2,R,1,Rep,HD-121,43139716,176181,,John_Resman,622353,0
19553,"Emil Bergquist",Emil,,Bergquist,,,2,R,1,Rep,HD-091,14443369,177880,,Emil_Bergquist,654268,0
20149,"Bill Rhiley",Bill,,Rhiley,,,2,R,1,Rep,HD-080,45399256,183575,,Bill_Rhiley,653658,0
20250,"Mary Ware",Mary,,Ware,,,1,D,2,Sen,SD-025,47033143,186030,,Mary_Ware,693623,0
20436,"Nick Hoheisel",Nick,,Hoheisel,,,2,R,1,Rep,HD-097,40609393,171996,,Nick_Hoheisel,573105,0
20818,"Brandon Woodard",Brandon,,Woodard,,,1,D,1,Rep,HD-108,44364925,183545,,Brandon_Woodard,667877,0
21060,"Susan Ruiz",Susan,,Ruiz,,,1,D,1,Rep,HD-023,45399259,183533,,Susan_Ruiz_(Kansas),668210,0
21062,"Rui Xu",Rui,,Xu,,,1,D,1,Rep,HD-025,45399288,183534,,Rui_Xu,668212,0
21067,"Mike Amyx",Mike,,Amyx,,,1,D,1,Rep,HD-045,17490086,73996,,Mike_Amyx,668860,0
21069,"Kenneth Collins",Kenneth,,Collins,,,2,R,1,Rep,HD-002,45399193,183509,,Kenneth_Collins_(Kansas),643438,0
21070,"Chris Croft",Chris,,Croft,,,2,R,1,Rep,HD-008,45399195,183515,,Chris_Croft,668813,0
21071,"Renee Erickson",Renee,,Erickson,,,2,R,2,Sen,SD-030,16293100,171710,,Renee_Erickson,575310,0
21072,"Charlotte Esau",Charlotte,,Esau,,,2,R,1,Rep,HD-014,8867940,183517,,Charlotte_Esau,668822,0
21076,"Martin Long",Martin,,Long,,Marty,2,R,1,Rep,HD-124,45399236,87095,,Martin_Long_(Kansas),667887,0
21079,"Stephen Owens",Stephen,,Owens,,,2,R,2,Sen,SD-031,45399251,183573,,Stephen_Owens,663023,0
21082,"Adam Thomas",Adam,,Thomas,,,2,R,2,Sen,SD-023,45399274,183536,,Adam_Thomas,668840,0
21084,"Paul Waggoner",Paul,,Waggoner,,,2,R,1,Rep,HD-104,15842276,183585,,Paul_Waggoner,668920,0
21085,"Kellie Warren",Kellie,,Warren,,,2,R,2,Sen,SD-011,37045603,183542,,Kellie_Warren,664947,0
21086,"Barbara Wasinger",Barbara,,Wasinger,,,2,R,1,Rep,HD-111,44363063,145676,,Barbara_Wasinger,656145,0
21512,"Mike Thompson",Mike,,Thompson,,,2,R,2,Sen,SD-010,8783090,190030,,Mike_Thompson_(Kansas),729713,0
22008,"Lance Neelly",Lance,W.,Neelly,,,2,R,1,Rep,HD-042,45399249,183553,,Lance_Neelly,664950,0
22009,"Pat Proctor",Patrick,,Proctor,,Pat,2,R,1,Rep,HD-041,47946263,193010,,Pat_Proctor,739513,0
22010,"Timothy Johnson",Timothy,H.,Johnson,,,2,R,1,Rep,HD-038,50052585,193023,,Timothy_Johnson_(Kansas),739451,0
22113,"Michael Fagg",Michael,A.,Fagg,,,2,R,2,Sen,SD-014,50052670,192911,,Michael_Fagg,743197,0
22114,"Rick Kloos",Richard,G.,Kloos,,Rick,2,R,2,Sen,SD-003,44000991,184118,,Rick_Kloos,640269,0
22116,"Lindsay Vaughn",Lindsay,,Vaughn,,,1,D,1,Rep,HD-022,50052572,193046,,Lindsay_Vaughn,739436,0
22439,"Michael Murphy",Michael,,Murphy,,,2,R,2,Sen,SD-034,41410324,192945,,Michael_Murphy_(Kansas),739553,0
22492,"Ethan Corson",Ethan,,Corson,,,1,D,2,Sen,SD-007,4637439,192899,,Ethan_Corson,541890,0
22493,"Beverly Gossage",Beverly,E.,Gossage,,,2,R,2,Sen,SD-009,19117543,152454,,Beverly_Gossage,753120,0
22581,"Avery Anderson",Avery,,Anderson,,,2,R,1,Rep,HD-072,50052616,192987,,Avery_Anderson,743365,0
22582,"Brian Bergkamp",Brian,,Bergkamp,,,2,R,1,Rep,HD-093,50052638,192964,,Brian_Bergkamp,743408,0
22583,"Jesse Borjon",Jesse,,Borjon,,,2,R,1,Rep,HD-052,50052599,193001,,Jesse_Borjon,739517,0
22586,"Brett Fairchild",Brett,,Fairchild,,,2,R,1,Rep,HD-113,45399204,183591,,Brett_Fairchild,653661,0
22587,"Linda Featherston",Linda,,Featherston,,,1,D,1,Rep,HD-016,26826630,193015,,Linda_Featherston,739431,0
22588,"Steven Howe",Steven,K.,Howe,,,2,R,1,Rep,HD-071,26811410,192988,,Steven_Howe,232485,0
22589,"Jo Ella Hoye","Jo Ella",,Hoye,,,1,D,1,Rep,HD-017,43138639,193017,,Jo_Ella_Hoye,739432,0
22590,"Tom Kessler",Tom,,Kessler,,,2,R,1,Rep,HD-096,50052643,192960,,Tom_Kessler,739537,0
22592,"Jim Minnix",Jim,,Minnix,,,2,R,1,Rep,HD-118,50052660,131680,,Jim_Minnix,739554,0
22593,"Lisa Moser",Lisa,M.,Moser,,,2,R,1,Rep,HD-106,50052654,192949,,Lisa_Moser_(Kansas),739542,0
22594,"Patrick Penn",Patrick,,Penn,,,2,R,1,Rep,HD-085,49451532,192974,,Patrick_Penn,739529,0
22595,"Samantha Poetter Parshall",Samantha,M.,"Poetter Parshall",,,2,R,1,Rep,HD-006,50052558,192934,,Samantha_Poetter,743279,0
22596,"Mari-Lynn Poskin",Mari-Lynn,,Poskin,,,1,D,1,Rep,HD-020,44981186,193042,,Mari-Lynn_Poskin,739434,0
22597,"Clarke Sanders",Clarke,,Sanders,,,2,R,1,Rep,HD-069,6626555,34817,,Clarke_Sanders,743353,0
22598,"Carl Turner",Carl,,Turner,,,2,R,1,Rep,HD-028,8784222,193036,,Carl_Turner,743314,0
22723,Water,,,,,,0,,1,Rep,,0,0,,,0,4332
22853,"Susan Estes",Susan,Oliver,Estes,,,2,R,1,Rep,HD-087,50052629,192967,,Susan_Estes,739531,0
22977,"Bill Clifford",William,,Clifford,,Bill,2,R,2,Sen,SD-039,8958669,159234,,Bill_Clifford,717798,0
22978,"Cyndi Howerton",Cyndi,,Howerton,,,2,R,1,Rep,HD-098,50052628,192972,,Cyndi_Howerton,739530,0
22979,"Heather Meyer",Heather,,Meyer,,,1,D,1,Rep,HD-029,24844615,152373,,Heather_Meyer,499608,0
22980,"Dan Osman",Dan,,Osman,,,1,D,1,Rep,HD-048,54461303,197558,,Dan_Osman,780952,0
23045,"Leah Howell",Leah,,Howell,,,2,R,1,Rep,HD-082,54461301,201923,,Leah_Howell,795614,0
23743,"Carrie Barth",Carrie,,Barth,,,2,R,1,Rep,HD-005,55692911,207986,,Carrie_Barth,0,0
23744,"Scott Hill",Scott,,Hill,,,2,R,1,Rep,HD-070,55692967,208110,,Scott_Hill,0,0
23779,"David Buehler",David,,Buehler,,,2,R,1,Rep,HD-040,55692944,208006,,David_Buehler,0,0
23780,"Robyn Essex",Robyn,R.,Essex,,,2,R,1,Rep,HD-078,55692970,208114,,Robyn_Essex,0,0
23782,"Sandy Pickert",Sandy,,Pickert,,,2,R,1,Rep,HD-088,47950829,0,,Sandy_Pickert,0,0
23783,"Adam Turk",Adam,,Turk,,,2,R,1,Rep,HD-117,55693002,208158,,Adam_Turk,0,0
24490,"Child Welfare and Foster Care",,,,,,0,,1,Rep,,0,0,,,0,4725
24491,"Nathan Butler",Nathan,,Butler,,Nate,2,R,1,Rep,HD-068,55692964,208107,,Nathan_Butler,812830,0
24658,"Chase Blasi",Chase,,Blasi,,,2,R,2,Sen,SD-026,0,0,,Chase_Blasi,0,0
24659,"Lewis Bloom",Lewis,,Bloom,,Bill,2,R,1,Rep,HD-064,55692960,208099,,Lewis_Bloom,0,0
24661,"Duane Droge",Duane,,Droge,,,2,R,1,Rep,HD-013,41443423,211346,,Duane_Droge,0,0
24662,"Fred Gardner",Fred,,Gardner,,,2,R,1,Rep,HD-009,55692913,207987,,Fred_Gardner,0,0
24663,"Jason Goetz",Jason,W.,Goetz,,,2,R,1,Rep,HD-119,55693003,210246,,Jason_Goetz,0,0
24664,"Kirk Haskins",Kirk,R.,Haskins,,,1,D,1,Rep,HD-053,55692952,210234,,Kirk_Haskins,0,0
24666,"Bob Lewis",Bob,,Lewis,,,2,R,1,Rep,HD-123,55693006,208160,,Bob_Lewis_(Kansas),0,0
24667,"Angela Martinez",Angela,,Martinez,,,1,D,1,Rep,HD-103,55692988,140844,,Angela_Martinez,0,0
24668,"Lynn Melton",Lynn,,Melton,,,1,D,1,Rep,HD-036,55692941,208002,,Lynn_Melton,0,0
24670,"Silas Miller",Silas,,Miller,,,1,D,1,Rep,HD-086,55692979,210242,,Silas_Miller,812985,0
24671,"Melissa Oropeza",Melissa,,Oropeza,,,1,D,1,Rep,HD-037,55692942,208003,,Melissa_Oropeza,0,0
24673,"Webster Roth",Webster,T.,Roth,,,2,R,1,Rep,HD-079,55692973,208116,,Webster_Roth,0,0
24674,"Rebecca Schmoe",Rebecca,,Schmoe,,,2,R,1,Rep,HD-059,55692957,208096,,Rebecca_Schmoe,0,0
24675,"Kenny Titus",Kenny,,Titus,,,2,R,2,Sen,SD-018,55692950,208090,,Kenny_Titus,0,0
24676,"Gary White",Gary,,White,,,2,R,1,Rep,HD-115,55692998,208151,,Gary_White,0,0
24677,"Laura Williams",Laura,,Williams,,,2,R,1,Rep,HD-030,50052579,0,,Laura_Williams,0,0
24784,"Tobias Schlingensiepen",Tobias,"J. H.",Schlingensiepen,,,1,D,1,Rep,HD-055,8911994,140710,,Tobias_Schlingensiepen,425120,0
24818,"Ron Bryce",Ron,,Bryce,,,2,R,1,Rep,HD-011,55692915,207989,,Ron_Bryce,812193,0
24853,"Welfare Reform",,,,,,0,,1,Rep,,0,0,,,0,4735
24856,"Tory Blew",Tory,Marie,Arnberger-Blew,,,2,R,2,Sen,SD-033,40609345,172040,,Tory_Marie_Blew,0,0
24857,"Ford Carr",Ford,,Carr,,,1,D,1,Rep,HD-084,55692976,210963,,Ford_Carr,0,0
24862,"Mike Thompson",Mike,,Thompson,,,2,R,1,Rep,HD-033,55644744,207999,,Mike_Thompson_(Kansas_House_candidate),812587,0
24866,"Tim Shallenburger",Tim,,Shallenburger,,,2,R,2,Sen,SD-013,6612676,0,,,0,0
24879,"Legislative Modernization",,,,,,0,,1,Rep,,0,0,,,0,4776
24937,"State-Tribal Relations",,,,,,0,,3,Jnt,,0,0,,,0,1434
25024,"Nikki McDonald",Nikki,,McDonald,,,1,D,1,Rep,HD-049,59725049,214418,,Nikki_McDonald,0,0
25025,"Kyle McNorton",Kyle,C.,McNorton,,,2,R,1,Rep,HD-050,0,0,,,0,0
25176,"Angela Stiens",Angela,,Stiens,,,2,R,1,Rep,HD-039,0,0,,,0,0
26141,"Brad Barrett",Brad,,Barrett,,,2,R,1,Rep,HD-076,59984662,218257,,Brad_Barrett,0,0
26142,"Lauren Bohi",Lauren,N.,Bohi,,,2,R,1,Rep,HD-015,59984605,218114,,Lauren_Bohi,0,0
26143,"Sherri Brantley",Sherri,,Brantley,,,2,R,1,Rep,HD-112,57032569,218284,,Sherri_Brantley,0,0
26144,"Shawn Chauncey",Shawn,,Chauncey,,,2,R,1,Rep,HD-065,59984653,218249,,Shawn_Chauncey,0,0
26145,"Dale Helwig",Dale,,Helwig,,,2,R,1,Rep,HD-001,59984596,218103,,Dale_Helwig,0,0
26146,"Rick James",Ricky,,James,,Rick,2,R,1,Rep,HD-004,40609397,159354,,Rick_James_(Kansas),0,0
26147,"Mike King",Mike,,King,,,2,R,1,Rep,HD-074,59984661,218255,,Mike_King_(Kansas),0,0
26148,"Brooklynne Mosley",Brooklynne,,Mosley,,,1,D,1,Rep,HD-046,56902288,218228,,Brooklynne_Mosley,0,0
26149,"Wanda Brownlee Paige",Wanda,,"Brownlee Paige",,,1,D,1,Rep,HD-035,59984621,218177,,Wanda_Brownlee_Paige,0,0
26150,"Lon Pishny",Lon,E.,Pishny,,,2,R,1,Rep,HD-122,8883221,159232,,Lon_Pishny,0,0
26151,"Allen Reavis",Allen,B.,Reavis,,,2,R,1,Rep,HD-063,59984650,219378,,Allen_Reavis,0,0
26152,"Angel Roeser",Angel,,Roeser,,,2,R,1,Rep,HD-067,59984656,218251,,Angel_Roeser,0,0
26153,"Kevin Schwertfeger",Kevin,D.,Schwertfeger,,,2,R,1,Rep,HD-114,59984692,218286,,Kevin_Schwertfeger,0,0
26154,"Alexis Simmons",Alexis,,Simmons,,,1,D,1,Rep,HD-058,59984645,218242,,Alexis_Simmons,0,0
26155,"Megan Steele",Megan,D.,Steele,,,2,R,1,Rep,HD-051,59984638,218235,,Megan_Steele,0,0
26156,"Kyler Sweely",Kyler,,Sweely,,,2,R,1,Rep,HD-102,59984680,218273,,Kyler_Sweely,0,0
26157,"Chip VanHouden",Chip,,VanHouden,,,2,R,1,Rep,HD-026,59984614,152952,,Chip_VanHouden,0,0
26158,"Jill Ward",Jill,Ann,Ward,,,2,R,1,Rep,HD-105,59984683,218278,,Jill_Ward,0,0
26159,"Suzanne Wikle",Suzanne,,Wikle,,,1,D,1,Rep,HD-010,59984603,218112,,Suzanne_Wikle,0,0
26160,"Sean Willcott",Sean,M.,Willcott,,,2,R,1,Rep,HD-062,59984649,218247,,Sean_Willcott,0,0
26161,"Dawn Wolf",Dawn,,Wolf,,,2,R,1,Rep,HD-107,59984685,218279,,Dawn_Wolf,0,0
26162,"Mike Argabright",Mike,,Argabright,,,2,R,2,Sen,SD-017,59984568,218080,,Mike_Argabright,0,0
26163,"Craig Bowser",Craig,,Bowser,,,2,R,2,Sen,SD-001,49641145,192916,,Craig_Bowser,0,0
26164,"Joe Claeys",Joseph,,Claeys,,Joe,2,R,2,Sen,SD-027,59984583,218089,,Joe_Claeys,0,0
26165,"Jeff Klemp",Jeff,,Klemp,,,2,R,2,Sen,SD-005,16368467,218066,,Jeff_Klemp,0,0
26166,"TJ Rose",TJ,,Rose,,,2,R,2,Sen,SD-035,59984590,218098,,TJ_Rose,0,0
26167,"Patrick Schmidt",Patrick,,Schmidt,,,1,D,2,Sen,SD-019,59984571,207974,,Patrick_Schmidt,0,0
26168,"Douglas Shane",Douglas,,Shane,,,2,R,2,Sen,SD-037,52789887,219526,,Douglas_Shane,0,0
26169,"Brad Starnes",Brad,,Starnes,,,2,R,2,Sen,SD-022,41756222,208101,,Brad_Starnes,0,0
26328,"Local Government, Transparency and Ethics",,,,,,0,,1,Rep,,0,0,,,0,5005
26357,"Local Government, Transparency and Ethics",,,,,,0,,2,Sen,,0,0,,,0,5008
26359,"Government Efficiency",,,,,,0,,2,Sen,,0,0,,,0,5028
