bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1957946,3184119,text,102352,application/pdf,Amended,https://legiscan.com/KS/text/SB211/id/3184119,https://kslegislature.gov/li/b2025_26/measures/documents/sb211_02_0000.pdf
1957857,3103048,text,99917,application/pdf,Introduced,https://legiscan.com/KS/text/SB212/id/3103048,https://kslegislature.gov/li/b2025_26/measures/documents/sb212_00_0000.pdf
1957977,3103170,text,95319,application/pdf,Introduced,https://legiscan.com/KS/text/SB213/id/3103170,https://kslegislature.gov/li/b2025_26/measures/documents/sb213_00_0000.pdf
1958248,3103441,text,85769,application/pdf,Introduced,https://legiscan.com/KS/text/SB214/id/3103441,https://kslegislature.gov/li/b2025_26/measures/documents/sb214_00_0000.pdf
1957556,3102742,text,78096,application/pdf,Introduced,https://legiscan.com/KS/text/SB215/id/3102742,https://kslegislature.gov/li/b2025_26/measures/documents/sb215_00_0000.pdf
1957644,3102831,text,120475,application/pdf,Introduced,https://legiscan.com/KS/text/SB216/id/3102831,https://kslegislature.gov/li/b2025_26/measures/documents/sb216_00_0000.pdf
1957795,3102985,text,63273,application/pdf,Introduced,https://legiscan.com/KS/text/SB217/id/3102985,https://kslegislature.gov/li/b2025_26/measures/documents/sb217_00_0000.pdf
1957764,3102954,text,83457,application/pdf,Introduced,https://legiscan.com/KS/text/SB218/id/3102954,https://kslegislature.gov/li/b2025_26/measures/documents/sb218_00_0000.pdf
1957887,3103079,text,74667,application/pdf,Introduced,https://legiscan.com/KS/text/SB219/id/3103079,https://kslegislature.gov/li/b2025_26/measures/documents/sb219_00_0000.pdf
1958159,3103352,text,69290,application/pdf,Introduced,https://legiscan.com/KS/text/SB220/id/3103352,https://kslegislature.gov/li/b2025_26/measures/documents/sb220_00_0000.pdf
1958189,3103382,text,69038,application/pdf,Introduced,https://legiscan.com/KS/text/SB221/id/3103382,https://kslegislature.gov/li/b2025_26/measures/documents/sb221_00_0000.pdf
1958038,3103231,text,62443,application/pdf,Introduced,https://legiscan.com/KS/text/SB222/id/3103231,https://kslegislature.gov/li/b2025_26/measures/documents/sb222_00_0000.pdf
1958038,3127083,text,78411,application/pdf,Amended,https://legiscan.com/KS/text/SB222/id/3127083,https://kslegislature.gov/li/b2025_26/measures/documents/sb222_01_0000.pdf
1960394,3106500,text,154534,application/pdf,Introduced,https://legiscan.com/KS/text/SB223/id/3106500,https://kslegislature.gov/li/b2025_26/measures/documents/sb223_00_0000.pdf
1960730,3106807,text,71041,application/pdf,Introduced,https://legiscan.com/KS/text/SB224/id/3106807,https://kslegislature.gov/li/b2025_26/measures/documents/sb224_00_0000.pdf
