bill_id,people_id,position
1895286,18092,3
1895286,18214,9
1895286,21398,10
1895286,23298,1
1895286,23302,2
1895286,23303,7
1895286,23373,11
1895286,23376,6
1895286,26245,14
1895286,26247,13
1895286,26272,8
1895287,2320,1
1895288,10951,2
1895288,23150,3
1895288,23303,4
1895288,24123,1
1895289,2308,2
1895289,11219,3
1895289,14187,1
1895289,24306,5
1895289,25192,4
1895289,26459,6
1895290,11216,3
1895290,18091,2
1895290,24305,1
1895290,26247,4
1895291,2226,2
1895291,19929,1
1895292,23298,1
1895293,11216,3
1895293,18091,2
1895293,23298,1
1895294,23298,1
1895295,2248,24
1895295,2253,16
1895295,2321,14
1895295,10949,17
1895295,11219,3
1895295,14301,1
1895295,16320,23
1895295,16329,6
1895295,16332,21
1895295,18089,5
1895295,18654,18
1895295,19496,19
1895295,19645,2
1895295,19929,25
1895295,19932,7
1895295,20147,8
1895295,21398,12
1895295,21747,9
1895295,23297,10
1895295,23303,22
1895295,23392,4
1895295,24123,15
1895295,26252,11
1895295,26258,13
1895295,26261,20
1895296,10949,5
1895296,10954,3
1895296,11216,1
1895296,18089,4
1895296,18091,2
1895296,23299,6
1895296,26249,7
1895297,2308,1
1895297,18092,2
1895298,23298,1
1895299,2295,1
1895300,11216,3
1895300,18092,2
1895300,18214,1
1895300,26247,4
1895301,16332,1
1895301,18092,4
1895301,23303,2
1895301,25192,3
1895302,15975,1
1895303,11216,1
1895303,18092,2
1895303,18214,3
1895304,2240,1
1895305,16323,1
1895306,2226,2
1895306,23307,1
1895307,10949,1
1895307,11216,2
1895308,2295,1
1895309,2240,1
1895310,11219,1
1895310,17959,8
1895310,18092,6
1895310,19930,2
1895310,19932,11
1895310,21747,7
1895310,23297,10
1895310,23302,3
1895310,23373,12
1895310,23392,4
1895310,24188,5
1895310,26252,9
1895311,2321,5
1895311,11216,4
1895311,14301,14
1895311,15975,3
1895311,18091,10
1895311,18092,1
1895311,18214,15
1895311,19930,2
1895311,21398,16
1895311,21747,8
1895311,22359,7
1895311,23302,19
1895311,23303,9
1895311,23373,17
1895311,23376,6
1895311,23392,12
1895311,24188,13
1895311,26247,20
1895311,26253,18
1895311,26272,11
1895312,2226,5
1895312,10954,3
1895312,11219,2
1895312,14301,1
1895312,18214,4
1895312,23299,6
1895313,2295,1
1895313,25192,2
1895313,26250,3
1895314,2308,1
1895314,25192,2
1895314,26250,3
1895315,2226,2
1895315,2240,1
1895316,2235,12
1895316,2316,11
1895316,2319,15
1895316,10949,16
1895316,10954,6
1895316,14301,2
1895316,16321,13
1895316,16328,1
1895316,16332,10
1895316,18214,7
1895316,20147,8
1895316,20399,9
1895316,21398,19
1895316,23150,3
1895316,23299,17
1895316,23303,4
1895316,24188,5
1895316,24304,14
1895316,26249,18
1895316,26251,20
1895317,21744,1
1895317,23297,2
1895318,21745,1
1895319,11219,1
1895320,2226,3
1895320,19929,1
1895320,23309,2
1895321,2226,2
1895321,19929,1
1895322,2240,1
1895322,25192,2
1895323,15975,1
1895324,2226,4
1895324,11216,3
1895324,11219,2
1895324,20147,1
1895324,21669,5
1895325,2280,1
1895325,18089,3
1895325,23302,2
1895326,15975,1
1895326,18089,3
1895326,23302,2
1895327,11219,1
1895327,15975,18
1895327,17959,6
1895327,18089,4
1895327,18090,5
1895327,18214,12
1895327,19645,2
1895327,19932,22
1895327,21398,13
1895327,21747,7
1895327,23299,20
1895327,23302,17
1895327,23303,10
1895327,23373,15
1895327,23374,21
1895327,23376,8
1895327,24188,3
1895327,24305,9
1895327,26247,19
1895327,26253,16
1895327,26260,14
1895327,26272,11
1895328,2295,1
1895328,25192,2
1895328,26250,3
1895329,2208,1
1895330,2320,1
1895331,2295,1
1895332,2295,1
1895332,25192,2
1895333,2295,1
1895333,26250,2
1895334,2235,6
1895334,10949,1
1895334,10954,7
1895334,14301,3
1895334,18085,9
1895334,18089,4
1895334,23297,5
1895334,23306,10
1895334,24188,2
1895334,26251,8
1895335,2235,1
1895335,2302,2
1895335,10954,6
1895335,11219,4
1895335,14301,5
1895335,15975,14
1895335,18214,10
1895335,19645,3
1895335,21398,11
1895335,23303,8
1895335,23373,12
1895335,23376,7
1895335,26247,15
1895335,26253,13
1895335,26272,9
1895336,15975,1
1895336,18091,2
1895336,26247,4
1895336,26248,3
1895337,10954,1
1895337,25192,2
1895337,26250,3
1895338,11219,2
1895338,18214,1
1895339,2240,1
1895340,2226,5
1895340,11219,2
1895340,14187,4
1895340,14301,1
1895340,25192,3
1895341,15975,1
1895342,10949,4
1895342,14298,6
1895342,14301,2
1895342,16332,9
1895342,19932,10
1895342,20399,7
1895342,21749,1
1895342,23303,8
1895342,23373,5
1895342,24188,3
1895343,2232,1
1895343,19929,3
1895343,25192,2
1895344,2208,11
1895344,18091,1
1895344,23299,8
1895344,23301,6
1895344,23306,5
1895344,23374,2
1895344,24751,7
1895344,26247,3
1895344,26248,4
1895344,26249,9
1895344,26253,10
1895345,2240,1
1895346,2321,8
1895346,11216,5
1895346,15975,4
1895346,18092,1
1895346,19930,2
1895346,21747,7
1895346,22359,6
1895346,23302,9
1895346,23376,3
1895346,26272,10
1895347,10954,1
1895347,24188,2
1895348,23300,1
1895348,23392,2
1895348,26258,3
1895349,2250,14
1895349,2280,13
1895349,10949,3
1895349,11219,2
1895349,14033,19
1895349,16332,16
1895349,18089,9
1895349,19645,1
1895349,20147,5
1895349,20399,10
1895349,21436,12
1895349,21747,20
1895349,23150,4
1895349,23301,18
1895349,23302,6
1895349,23303,17
1895349,23392,7
1895349,24188,8
1895349,26255,11
1895349,26258,15
1895350,10954,7
1895350,11216,5
1895350,11219,1
1895350,14301,6
1895350,15975,19
1895350,18090,9
1895350,18091,2
1895350,18092,4
1895350,18214,13
1895350,19932,21
1895350,21398,14
1895350,23298,8
1895350,23300,22
1895350,23302,18
1895350,23303,11
1895350,23373,16
1895350,23376,10
1895350,24188,3
1895350,26247,20
1895350,26253,17
1895350,26260,15
1895350,26272,12
1895351,19502,1
1895352,11219,2
1895352,23300,1
1895352,25192,3
1895353,2295,1
1895354,18091,1
1895354,23299,3
1895354,23301,7
1895354,23306,2
1895354,23374,4
1895354,24751,8
1895354,26247,5
1895354,26248,6
1895354,26249,9
1895355,18214,1
1895355,23298,2
1895356,10949,1
1895357,21745,1
1895358,16320,1
1895359,2226,1
1895359,19929,2
1895359,26250,3
1895360,11219,2
1895360,21747,1
1895361,2235,1
1895361,2302,2
1895361,10954,12
1895361,11216,10
1895361,11219,7
1895361,14300,16
1895361,14301,11
1895361,18094,3
1895361,18214,14
1895361,19645,4
1895361,23150,5
1895361,23303,6
1895361,24188,9
1895361,24303,17
1895361,26247,15
1895361,26250,13
1895361,26255,8
1895362,2295,1
1895363,14298,5
1895363,18091,2
1895363,21398,1
1895363,23299,4
1895363,26249,3
1895363,26251,6
1895364,2250,12
1895364,2252,13
1895364,2253,3
1895364,2302,2
1895364,2321,26
1895364,11216,6
1895364,11219,22
1895364,15975,5
1895364,16328,14
1895364,16332,27
1895364,17693,15
1895364,18092,1
1895364,18214,18
1895364,19927,7
1895364,19930,9
1895364,19932,17
1895364,20147,4
1895364,21398,20
1895364,21436,10
1895364,21747,23
1895364,21749,19
1895364,23150,28
1895364,23298,37
1895364,23299,33
1895364,23301,38
1895364,23302,16
1895364,23303,29
1895364,23306,21
1895364,23373,39
1895364,23376,24
1895364,24188,31
1895364,24304,11
1895364,24751,25
1895364,26247,8
1895364,26248,35
1895364,26249,34
1895364,26253,32
1895364,26258,36
1895364,26272,30
1895365,2295,1
1895366,2240,1
1895366,21669,2
1895366,23309,3
1895367,2235,24
1895367,2302,1
1895367,2320,26
1895367,10949,27
1895367,10951,22
1895367,10954,10
1895367,11216,9
1895367,11219,6
1895367,14300,15
1895367,14301,2
1895367,15975,28
1895367,16321,25
1895367,17959,20
1895367,18089,11
1895367,18090,29
1895367,18092,8
1895367,18094,3
1895367,18214,12
1895367,19932,13
1895367,20399,23
1895367,21398,32
1895367,21747,17
1895367,23150,4
1895367,23297,18
1895367,23299,31
1895367,23303,5
1895367,23392,7
1895367,24123,21
1895367,24303,14
1895367,26247,16
1895367,26249,30
1895367,26251,33
1895367,26252,19
1895368,2295,1
1895369,19502,1
1895370,2320,1
1895371,21745,1
1895372,2295,1
1895373,15975,10
1895373,18092,3
1895373,21398,6
1895373,23298,4
1895373,23302,9
1895373,23303,5
1895373,23373,7
1895373,26247,1
1895373,26253,8
1895373,26272,2
1895374,2205,30
1895374,2226,18
1895374,2235,35
1895374,2240,29
1895374,2241,20
1895374,2316,38
1895374,2320,31
1895374,2321,37
1895374,10949,34
1895374,10954,28
1895374,11219,4
1895374,14301,9
1895374,15975,16
1895374,16321,36
1895374,17959,26
1895374,18091,5
1895374,18092,8
1895374,18214,13
1895374,19496,27
1895374,19645,3
1895374,21398,14
1895374,21747,22
1895374,22359,1
1895374,23297,24
1895374,23299,32
1895374,23300,19
1895374,23302,2
1895374,23303,11
1895374,23373,15
1895374,23376,10
1895374,23392,6
1895374,24306,23
1895374,25192,7
1895374,26247,17
1895374,26249,33
1895374,26252,25
1895374,26261,21
1895374,26272,12
1895375,23298,1
1895376,2295,1
1895377,2226,2
1895377,19929,1
1895378,2226,2
1895378,19929,1
1895379,11219,2
1895379,14301,1
1895380,16323,1
1895381,2295,1
1895382,2232,1
1895382,25192,2
1895383,18214,1
1895384,2295,1
1895385,2226,2
1895385,2240,1
1895386,2226,5
1895386,2241,3
1895386,19929,1
1895386,23309,4
1895386,26250,2
1895387,16329,3
1895387,21747,1
1895387,23392,4
1895387,24303,2
1895388,2295,1
1895388,25192,2
1895389,11219,1
1895389,18214,2
1895390,16323,1
1895391,2232,1
1895391,11219,2
1895391,19929,3
1895391,23298,4
1895391,26261,5
1895392,11219,1
1895392,18091,7
1895392,18214,10
1895392,19645,5
1895392,19930,3
1895392,23300,2
1895392,23302,4
1895392,23303,6
1895392,23392,9
1895392,26246,11
1895392,26255,8
1895393,2226,2
1895393,2240,1
1895394,2240,1
1895394,25192,2
1895395,2295,1
1895396,11219,1
1895397,16332,1
1895397,24188,2
1895398,19933,1
1895399,11216,6
1895399,18091,4
1895399,21744,1
1895399,23301,2
1895399,23303,3
1895399,26247,7
1895399,26255,5
1895400,11219,2
1895400,19934,4
1895400,19936,1
1895400,25192,3
1895401,2225,33
1895401,2235,29
1895401,2256,32
1895401,2264,8
1895401,2271,7
1895401,2319,31
1895401,10954,5
1895401,11216,4
1895401,16321,26
1895401,18089,6
1895401,18091,17
1895401,18092,3
1895401,18214,1
1895401,18654,11
1895401,19933,9
1895401,20147,21
1895401,21398,23
1895401,21741,27
1895401,22359,10
1895401,23150,24
1895401,23297,19
1895401,23301,18
1895401,23302,2
1895401,23306,12
1895401,23374,20
1895401,24304,30
1895401,24751,14
1895401,26247,16
1895401,26248,15
1895401,26257,22
1895401,26260,13
1895401,26261,28
1895401,26459,25
1895402,20147,1
1895402,23392,2
1895403,2226,9
1895403,10954,7
1895403,11219,4
1895403,14301,6
1895403,19645,3
1895403,23300,1
1895403,23302,2
1895403,23392,5
1895403,26250,8
1895404,2295,1
1895405,23298,1
1895406,17959,1
1895406,18654,3
1895406,19927,2
1895407,21744,1
