bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1895358,3094320,text,7157,text/html,"Comm Sub",https://legiscan.com/SC/text/H3002/id/3094320,https://www.scstatehouse.gov/sess126_2025-2026/prever/3002_20250131.htm
1895224,3040095,text,7276,text/html,Introduced,https://legiscan.com/SC/text/H3003/id/3040095,https://www.scstatehouse.gov/sess126_2025-2026/prever/3003_20241205.htm
1895224,3119511,text,4580,text/html,Introduced,https://legiscan.com/SC/text/H3003/id/3119511,https://www.scstatehouse.gov/sess126_2025-2026/prever/3003_20250213.htm
1895224,3091064,text,5235,text/html,"Comm Sub",https://legiscan.com/SC/text/H3003/id/3091064,https://www.scstatehouse.gov/sess126_2025-2026/prever/3003_20250130.htm
1895224,3093491,text,5368,text/html,"Comm Sub",https://legiscan.com/SC/text/H3003/id/3093491,https://www.scstatehouse.gov/sess126_2025-2026/prever/3003_20250131.htm
1895396,3031492,text,6318,text/html,Introduced,https://legiscan.com/SC/text/H3004/id/3031492,https://www.scstatehouse.gov/sess126_2025-2026/prever/3004_20241205.htm
1895396,3224671,text,4145,text/html,Introduced,https://legiscan.com/SC/text/H3004/id/3224671,https://www.scstatehouse.gov/sess126_2025-2026/prever/3004_20250429.htm
1895396,3091076,text,4890,text/html,"Comm Sub",https://legiscan.com/SC/text/H3004/id/3091076,https://www.scstatehouse.gov/sess126_2025-2026/prever/3004_20250130.htm
1895167,3031260,text,9370,text/html,Introduced,https://legiscan.com/SC/text/H3005/id/3031260,https://www.scstatehouse.gov/sess126_2025-2026/prever/3005_20241205.htm
1895231,3031325,text,7000,text/html,Introduced,https://legiscan.com/SC/text/H3006/id/3031325,https://www.scstatehouse.gov/sess126_2025-2026/prever/3006_20241205.htm
1895157,3031250,text,10752,text/html,Introduced,https://legiscan.com/SC/text/H3007/id/3031250,https://www.scstatehouse.gov/sess126_2025-2026/prever/3007_20241205.htm
1895157,3214312,text,7780,text/html,Introduced,https://legiscan.com/SC/text/H3007/id/3214312,https://www.scstatehouse.gov/sess126_2025-2026/prever/3007_20250416.htm
1895157,3106161,text,9659,text/html,"Comm Sub",https://legiscan.com/SC/text/H3007/id/3106161,https://www.scstatehouse.gov/sess126_2025-2026/prever/3007_20250206.htm
1895157,3113316,text,9705,text/html,"Comm Sub",https://legiscan.com/SC/text/H3007/id/3113316,https://www.scstatehouse.gov/sess126_2025-2026/prever/3007_20250211.htm
1895258,3031352,text,7956,text/html,Introduced,https://legiscan.com/SC/text/H3008/id/3031352,https://www.scstatehouse.gov/sess126_2025-2026/prever/3008_20241205.htm
1895258,3214316,text,7568,text/html,Introduced,https://legiscan.com/SC/text/H3008/id/3214316,https://www.scstatehouse.gov/sess126_2025-2026/prever/3008_20250416.htm
1895258,3217764,text,7610,text/html,Introduced,https://legiscan.com/SC/text/H3008/id/3217764,https://www.scstatehouse.gov/sess126_2025-2026/prever/3008_20250422.htm
1895258,3155016,text,7721,text/html,Amended,https://legiscan.com/SC/text/H3008/id/3155016,https://www.scstatehouse.gov/sess126_2025-2026/prever/3008_20250305.htm
1895258,3106148,text,6994,text/html,"Comm Sub",https://legiscan.com/SC/text/H3008/id/3106148,https://www.scstatehouse.gov/sess126_2025-2026/prever/3008_20250206.htm
1895474,3031571,text,7021,text/html,Introduced,https://legiscan.com/SC/text/H3102/id/3031571,https://www.scstatehouse.gov/sess126_2025-2026/prever/3102_20241205.htm
1896498,3032931,text,6464,text/html,Introduced,https://legiscan.com/SC/text/H3636/id/3032931,https://www.scstatehouse.gov/sess126_2025-2026/prever/3636_20241212.htm
1896516,3032946,text,39246,text/html,Introduced,https://legiscan.com/SC/text/H3642/id/3032946,https://www.scstatehouse.gov/sess126_2025-2026/prever/3642_20241212.htm
1919944,3057135,text,4676,text/html,Introduced,https://legiscan.com/SC/text/H3660/id/3057135,https://www.scstatehouse.gov/sess126_2025-2026/prever/3660_20250114.htm
1921461,3088427,text,5155,text/html,Draft,https://legiscan.com/SC/text/H3723/id/3088427,https://www.scstatehouse.gov/sess126_2025-2026/prever/3723_20250129.htm
1921461,3107099,text,5124,text/html,Draft,https://legiscan.com/SC/text/H3723/id/3107099,https://www.scstatehouse.gov/sess126_2025-2026/prever/3723_20250206.htm
1921461,3058641,text,8279,text/html,Introduced,https://legiscan.com/SC/text/H3723/id/3058641,https://www.scstatehouse.gov/sess126_2025-2026/prever/3723_20250115.htm
