bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1939889,3077345,text,42426,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00040/id/3077345,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00040-R00-HB.PDF
1939809,3077288,text,42201,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00041/id/3077288,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00041-R00-HB.PDF
1939850,3077318,text,41634,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00042/id/3077318,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00042-R00-HB.PDF
1939670,3077187,text,41683,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00043/id/3077187,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00043-R00-HB.PDF
1939689,3077201,text,42216,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00044/id/3077201,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00044-R00-HB.PDF
1939609,3077143,text,41649,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00045/id/3077143,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00045-R00-HB.PDF
1939912,3077521,text,42827,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00046/id/3077521,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00046-R00-HB.PDF
1949289,3092282,text,58790,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00047/id/3092282,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00047-R00-HB.PDF
1949289,3179490,text,59414,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00047/id/3179490,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00047-R01-HB.PDF
1949196,3092201,text,49079,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00048/id/3092201,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00048-R00-HB.PDF
1949196,3181229,text,49740,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00048/id/3181229,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00048-R01-HB.PDF
1949385,3092365,text,48129,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00049/id/3092365,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00049-R00-HB.PDF
1949385,3179379,text,47651,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00049/id/3179379,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00049-R01-HB.PDF
1950432,3093741,text,43711,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00050/id/3093741,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00050-R00-HB.PDF
1957883,3103075,text,41065,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00051/id/3103075,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00051-R00-HB.PDF
1957883,3140352,text,41581,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00051/id/3140352,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00051-R01-HB.PDF
1957796,3102986,text,40764,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00052/id/3102986,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00052-R00-HB.PDF
1957796,3141518,text,39648,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00052/id/3141518,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00052-R01-HB.PDF
1957928,3103121,text,41107,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00053/id/3103121,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00053-R00-HB.PDF
1957928,3139790,text,40263,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00053/id/3139790,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00053-R01-HB.PDF
1957840,3103031,text,40828,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00054/id/3103031,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00054-R00-HB.PDF
1957840,3141524,text,39693,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00054/id/3141524,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00054-R01-HB.PDF
1961832,3108100,text,42808,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00055/id/3108100,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00055-R00-HB.PDF
1968524,3117771,text,42760,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00056/id/3117771,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00056-R00-HB.PDF
1978909,3135301,text,42461,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00057/id/3135301,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00057-R00-HB.PDF
1986355,3145196,text,42453,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00058/id/3145196,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00058-R00-HB.PDF
1986557,3145363,text,42861,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00059/id/3145363,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00059-R00-HB.PDF
